Survey,Year,Quarter,Area,AphiaID,Species,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10
BITS,2014,4,26,127143,Pleuronectes platessa,0.000000,0.097634,0.636809,0.201435,0.288412,0.065442,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2014,4,27,126436,Gadus morhua,0.131412,3.679563,7.098481,1.706187,0.262825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2014,4,28,126436,Gadus morhua,0.099887,16.006924,26.893190,18.207315,6.203120,1.071820,0.161764,0.000000,0.000000,0.000000,0.000000
BITS,2014,4,28,127141,Platichthys flesus,0.000000,0.000000,4.846177,19.818782,61.883366,18.594715,22.941725,29.790410,13.483890,10.662123,37.181669
BITS,2015,1,21,126436,Gadus morhua,0.000000,37.347576,17.530506,15.175807,1.924140,0.201567,0.000000,0.000000,0.000000,0.000000,0.274168
BITS,2015,1,21,127143,Pleuronectes platessa,0.000000,0.000000,37.790294,103.806065,81.588864,0.000000,0.000000,0.000000,8.897944,0.000000,0.000000
BITS,2015,1,22,126436,Gadus morhua,0.000000,28.318469,74.566832,29.997645,2.765995,1.563286,0.128951,0.000000,0.000000,0.000000,0.000000
BITS,2015,1,22,127141,Platichthys flesus,0.000000,0.616206,64.794084,31.837720,17.063444,5.691795,1.475210,1.366803,0.000000,0.340751,0.055661
BITS,2015,1,22,127143,Pleuronectes platessa,0.000000,19.458888,178.621077,90.623596,36.621843,25.347482,11.429476,2.594558,0.536448,0.185624,0.000000
BITS,2015,1,23,126436,Gadus morhua,0.000000,391.087847,1263.083890,629.855478,18.156337,0.963797,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2015,1,24,126436,Gadus morhua,0.000000,64.801320,441.683244,155.687098,12.634932,0.171501,0.303927,0.187961,0.295285,0.000000,0.000000
BITS,2015,1,24,127141,Platichthys flesus,0.000000,4.895704,58.611660,110.590751,72.854489,2.829882,1.475872,0.584080,0.247607,0.182899,0.053119
BITS,2015,1,24,127143,Pleuronectes platessa,0.000000,1.868390,22.088751,49.240632,10.403294,5.608352,1.473833,0.661519,0.206425,0.167665,0.127845
BITS,2015,1,25,126436,Gadus morhua,0.000000,3.997194,247.145617,772.866573,231.773935,24.985971,4.387685,0.325794,0.000000,0.042326,0.000000
BITS,2015,1,25,127141,Platichthys flesus,0.000000,0.000000,0.000000,22.218548,407.937428,73.227901,26.946738,14.696262,1.888667,3.602443,13.447347
BITS,2015,1,25,127143,Pleuronectes platessa,0.000000,0.000000,1.596578,36.624040,8.441683,4.035927,1.154855,0.000000,0.000000,0.000000,0.000000
BITS,2015,1,26,126436,Gadus morhua,0.000000,3.689886,47.628844,154.588891,89.191742,34.927163,5.918542,1.647518,0.186684,0.052718,0.000000
BITS,2015,1,26,127141,Platichthys flesus,0.000000,0.122839,7.589985,43.595511,75.203333,39.413072,20.817821,18.576826,14.864518,10.087387,13.326113
BITS,2015,1,26,127143,Pleuronectes platessa,0.000000,0.000000,0.298791,1.585746,0.293463,0.220544,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2015,1,27,126436,Gadus morhua,0.000000,0.000000,0.210260,0.052565,0.000000,0.131412,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2015,1,28,126436,Gadus morhua,0.000000,0.605117,7.929969,13.412626,5.997607,1.626455,0.362631,0.173548,0.000000,0.000000,0.000000
BITS,2015,4,21,126436,Gadus morhua,1.750852,24.738850,13.395320,9.239662,11.201634,1.482785,0.158364,0.000000,0.000000,0.000000,0.000000
BITS,2015,4,21,127143,Pleuronectes platessa,0.093702,8.261562,32.407477,32.764955,11.390428,3.581114,1.253645,0.337248,0.873565,3.549789,0.867905
BITS,2015,4,22,126436,Gadus morhua,2.251670,6.358014,15.555970,2.112643,0.620251,0.000000,0.000000,0.138911,0.000000,0.000000,0.000000
BITS,2015,4,22,127141,Platichthys flesus,0.000000,2.791223,44.012391,74.912395,67.666235,23.010025,3.554115,4.371175,1.533093,0.338227,0.466127
BITS,2015,4,22,127143,Pleuronectes platessa,1.474183,57.818153,275.520584,101.878131,72.491496,55.574941,16.734857,3.078948,0.775742,0.046289,0.020878
BITS,2015,4,23,126436,Gadus morhua,0.281083,33.401041,117.169304,53.933426,1.911716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2015,4,23,127143,Pleuronectes platessa,0.000000,2.451675,19.403913,32.165757,20.841671,4.869485,0.000000,0.988961,0.000000,0.000000,0.000000
BITS,2015,4,24,127141,Platichthys flesus,0.000000,48.261927,275.086010,374.248201,206.243466,20.060958,9.716768,0.874792,2.337787,0.725952,0.652633
BITS,2015,4,24,127143,Pleuronectes platessa,0.880441,34.153320,84.712450,71.374840,23.515587,12.160304,8.649361,3.642917,1.066408,0.050941,1.118829
BITS,2015,4,25,126436,Gadus morhua,2.153116,139.415777,545.147861,580.734349,81.743377,13.273685,6.502773,1.580168,1.660039,0.000000,0.000000
BITS,2015,4,25,127141,Platichthys flesus,0.000000,0.677731,5.352076,21.219250,51.762342,23.906935,9.991971,7.235326,8.040466,4.595158,12.701859
BITS,2015,4,25,127143,Pleuronectes platessa,0.000000,4.949614,35.760111,27.552758,4.563764,1.967366,0.368452,0.300642,0.150321,0.000000,0.081738
BITS,2015,4,26,126436,Gadus morhua,2.174371,79.721707,115.653889,225.724821,104.892192,27.165532,6.939358,1.689954,0.000000,0.000000,0.000000
BITS,2015,4,26,127141,Platichthys flesus,0.533533,30.264790,16.263994,37.335224,36.810230,20.486344,8.503433,7.762465,8.253467,6.575390,22.665082
BITS,2015,4,26,127143,Pleuronectes platessa,0.000000,3.311517,3.045315,2.134238,0.214222,0.273669,0.066148,0.000000,0.000000,0.000000,0.000000
BITS,2015,4,27,126436,Gadus morhua,0.000000,0.000000,4.950524,0.450047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2015,4,27,127141,Platichthys flesus,0.000000,0.000000,0.607564,12.579125,13.682799,7.519351,24.829490,10.163966,15.350519,5.671725,36.958951
BITS,2015,4,28,126436,Gadus morhua,1.324050,14.963159,8.360934,14.792845,4.645583,1.133533,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2015,4,28,127141,Platichthys flesus,0.088352,2.816663,37.754876,116.211943,59.792635,43.776934,26.076246,33.080583,26.845058,20.483860,120.892885
BITS,2016,1,21,126436,Gadus morhua,0.000000,2.231747,9.862954,3.595991,11.250081,7.391575,0.312722,0.170595,0.000000,0.000000,0.000000
BITS,2016,1,21,127143,Pleuronectes platessa,0.000000,3.232047,189.808615,244.902417,94.272829,34.142138,14.593160,14.633294,6.421708,0.264440,0.725506
BITS,2016,1,22,126436,Gadus morhua,0.000000,0.676993,5.262450,7.459522,4.313707,1.255086,0.455624,0.053949,0.000000,0.000000,0.000000
BITS,2016,1,22,127143,Pleuronectes platessa,0.000000,16.647546,177.733719,168.016184,81.801246,42.905654,20.455195,9.534195,0.000000,4.229312,0.000000
BITS,2016,1,23,126436,Gadus morhua,0.000000,0.000000,188.988446,175.739499,116.769431,14.812357,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2016,1,23,127143,Pleuronectes platessa,0.000000,0.000000,103.609525,169.307581,149.326928,37.470650,25.482774,16.655474,1.811030,0.000000,0.000000
BITS,2016,1,24,126436,Gadus morhua,0.000000,1.324693,0.000000,270.321967,172.028346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2016,1,24,127143,Pleuronectes platessa,0.000000,0.000000,86.570611,0.000000,24.695372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2016,1,25,126436,Gadus morhua,0.000000,5.038600,381.209120,619.845205,305.402644,30.646167,1.910835,0.601411,0.233555,0.000000,0.000000
BITS,2016,1,25,127141,Platichthys flesus,0.000000,0.000000,6.743415,111.840498,321.505761,456.503055,86.169013,15.328289,16.079844,7.885654,13.742515
BITS,2016,1,25,127143,Pleuronectes platessa,0.000000,0.045703,20.966279,28.208888,39.906354,5.711622,4.154901,1.433161,1.051136,0.416250,0.278061
BITS,2016,1,26,126436,Gadus morhua,0.000000,3.451090,140.633299,246.294519,151.178963,87.282886,19.208190,1.534519,0.052080,0.273972,0.000000
BITS,2016,1,26,127141,Platichthys flesus,0.000000,1.776036,82.138495,54.498507,110.260882,77.850767,56.880974,41.510657,36.196408,28.836655,65.716670
BITS,2016,1,26,127143,Pleuronectes platessa,0.000000,0.817158,4.853007,2.036091,0.895316,0.376608,0.129284,0.088108,0.029389,0.023497,0.000000
BITS,2016,1,27,126436,Gadus morhua,0.000000,0.000000,4.752760,4.029988,1.467436,0.262825,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2016,1,28,126436,Gadus morhua,0.000000,0.455267,4.873951,2.786074,1.218231,0.585189,0.332528,0.000000,0.000000,0.000000,0.000000
BITS,2016,4,21,126436,Gadus morhua,203.970260,4.255818,8.707567,3.404433,11.342976,1.222120,0.276303,0.164960,0.000000,0.000000,0.000000
BITS,2016,4,21,127143,Pleuronectes platessa,0.000000,88.946444,145.870751,84.110973,16.031121,8.928802,14.697192,2.052753,4.081324,1.843651,0.897114
BITS,2016,4,22,126436,Gadus morhua,783.259905,1.753546,0.106236,0.321690,0.718050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2016,4,22,127141,Platichthys flesus,0.000000,4.041591,11.421385,38.290965,33.575419,6.252472,2.995171,1.367780,0.178365,0.000000,0.340600
BITS,2016,4,22,127143,Pleuronectes platessa,3.647963,126.069201,169.670802,205.876184,62.910679,35.155882,10.257454,10.497413,3.149519,1.344196,0.494821
BITS,2016,4,23,126436,Gadus morhua,108.018108,2.202219,57.637054,30.128986,30.439459,9.634376,0.000000,0.482264,0.000000,0.000000,0.000000
BITS,2016,4,23,127143,Pleuronectes platessa,0.000000,39.594858,49.471522,11.675940,0.962569,3.080946,1.087506,0.700050,0.000000,0.000000,0.000000
BITS,2016,4,24,126436,Gadus morhua,9.878596,125.154550,65.003810,126.155387,56.398905,23.422835,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2016,4,24,127141,Platichthys flesus,4.173343,54.387876,96.800166,174.167176,183.710272,126.640700,13.316812,2.172565,2.038405,0.731651,0.415946
BITS,2016,4,24,127143,Pleuronectes platessa,2.537042,18.718187,77.586118,62.947612,21.716492,8.649752,4.380251,2.545063,2.138996,0.674203,0.799380
BITS,2016,4,25,126436,Gadus morhua,7.210810,140.164947,376.707389,209.427475,86.156873,16.419230,2.822006,0.401445,0.987711,0.000000,0.000000
BITS,2016,4,25,127141,Platichthys flesus,0.000000,0.111585,7.102623,32.467192,50.876927,78.618367,11.625689,1.474532,1.096241,1.181561,2.693002
BITS,2016,4,25,127143,Pleuronectes platessa,0.000000,14.959361,53.267555,35.682954,34.836297,5.134144,5.899245,1.519247,0.000000,0.000000,0.261435
BITS,2016,4,26,126436,Gadus morhua,0.760242,23.203769,110.348786,138.130370,83.283846,25.519421,6.451505,1.189040,0.972614,0.383857,0.209173
BITS,2016,4,26,127141,Platichthys flesus,0.000000,2.538438,35.957379,80.241060,53.704634,21.594105,10.495816,7.347341,6.800517,3.708575,6.753355
BITS,2016,4,26,127143,Pleuronectes platessa,0.000000,2.626825,5.405192,2.089497,0.626780,0.259495,0.049480,0.136286,0.000000,0.000000,0.000000
BITS,2016,4,27,126436,Gadus morhua,0.000000,0.446804,5.021736,1.743403,1.040790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2016,4,28,126436,Gadus morhua,0.275596,2.321006,0.979224,0.933128,0.343614,0.229355,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2016,4,28,127141,Platichthys flesus,0.000000,2.209989,14.899120,42.518924,44.541559,40.317799,30.313329,21.549823,7.977155,5.953653,2.164187
BITS,2017,1,21,126436,Gadus morhua,0.000000,107.810825,4.548503,4.970391,14.578194,7.509654,1.575821,0.000000,0.000000,0.000000,0.000000
BITS,2017,1,22,126436,Gadus morhua,0.000000,106.206614,4.371303,13.520588,4.492121,2.481460,0.354426,0.164394,0.184938,0.000000,0.000000
BITS,2017,1,22,127143,Pleuronectes platessa,0.000000,8.984575,155.313011,198.876652,194.902136,45.132975,13.712414,6.744659,3.408001,0.436853,1.832623
BITS,2017,1,23,126436,Gadus morhua,0.000000,220.656995,189.398352,828.259720,127.326247,10.506157,0.464921,0.000000,0.000000,0.000000,0.000000
BITS,2017,1,24,126436,Gadus morhua,0.000000,44.376149,176.440913,157.616824,98.195412,41.249336,4.363255,1.386206,0.000000,0.000000,0.000000
BITS,2017,1,24,127141,Platichthys flesus,0.000000,0.000000,16.685396,31.401413,69.119759,28.243849,51.301986,7.459994,2.128487,0.000000,0.633810
BITS,2017,1,24,127143,Pleuronectes platessa,0.000000,1.543894,57.354726,26.005703,17.416200,11.067888,5.396861,2.696884,2.512848,1.472104,0.473224
BITS,2017,1,25,126436,Gadus morhua,0.000000,17.744888,139.219962,260.732052,140.848177,33.944423,5.533067,0.409553,0.077713,0.000000,0.000000
BITS,2017,1,25,127141,Platichthys flesus,0.000000,0.000000,2.554397,151.237229,271.532880,229.444306,301.828879,92.769841,29.900706,8.715263,36.833386
BITS,2017,1,25,127143,Pleuronectes platessa,0.000000,0.087678,20.143240,31.374621,12.533248,16.653861,6.145128,1.401236,3.006568,0.591568,0.575414
BITS,2017,1,26,126436,Gadus morhua,0.000000,10.707817,24.644588,107.583764,88.650663,58.325321,25.346969,4.388949,0.694628,0.123890,0.000000
BITS,2017,1,26,127141,Platichthys flesus,0.000000,3.827610,90.147070,332.433557,85.784125,87.585808,75.680021,43.086861,49.351009,33.634665,70.064428
BITS,2017,1,26,127143,Pleuronectes platessa,0.000000,0.060628,3.019680,2.292431,0.487257,0.640432,0.318775,0.211772,0.115038,0.037086,0.166021
BITS,2017,1,27,126436,Gadus morhua,0.000000,0.000000,0.033954,1.472342,0.450039,0.101841,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2017,1,28,126436,Gadus morhua,0.000000,0.809169,11.167384,65.981236,37.488602,28.115906,8.436878,1.539583,0.156259,0.180193,0.000000
